web,speciesID,degree,normalised.degree,species.strength,interaction.push.pull,nestedrank,PDI,resource.range,species.specificity.index,PSI,node.specialisation.index.NSI,betweenness,weighted.betweenness,closeness,weighted.closeness,Fisher.alpha,partner.diversity,effective.partners,proportional.generality,proportional.similarity,d
janzen2003,475,8,0.017241379,2.674242424,0.209280303,0.320512821,0.98488121,0.98488121,0.350870562,0.334280303,3.378205128,0.008956428,0.009462116,0.008379725,0.001061386,2147483652,2.079441542,8,0.022154983,0.034451496,0.453346212
janzen2003,476,2,0.004310345,0.533333333,-0.233333333,0.756410256,0.997840173,0.997840173,0.706342754,0.266666667,4.121794872,0,0,0.006456109,0.000838081,268435505,0.693147181,2,0.005538746,0.007252947,0.455100214
janzen2003,477,2,0.004310345,0.416666667,-0.291666667,0.762820513,0.997840173,0.997840173,0.706342754,0.208333333,3.442307692,8.02E-05,0,0.007665059,0.00105456,268435505,0.693147181,2,0.005538746,0.009066183,0.360528527
janzen2003,478,2,0.004310345,1.333333333,0.166666667,0.769230769,0.997840173,0.997840173,0.706342754,0.666666667,4.365384615,0,0,0.00581215,0.000741943,268435505,0.693147181,2,0.005538746,0.003626473,0.778942946
janzen2003,479,2,0.004310345,0.533333333,-0.233333333,0.775641026,0.997840173,0.997840173,0.706342754,0.266666667,4.121794872,0,0,0.006456109,0.000838081,268435505,0.693147181,2,0.005538746,0.007252947,0.455100214
janzen2003,480,4,0.00862069,0.483766234,-0.129058442,0.532051282,0.993520518,0.993520518,0.498377497,0.120941558,3.75,0.000373501,0,0.00800802,0.001062737,2147483650,1.386294361,4,0.011077492,0.032638259,0.117261802
janzen2003,481,38,0.081896552,16.44531025,0.406455533,0,0.920086393,0.920086393,0.155604627,0.432771322,2.916666667,0.094501974,0.146777457,0.01108574,0.001310388,4294967315,3.63758616,38,0.105236171,0.152311877,0.394055736
janzen2003,482,1,0.002155172,0.1,-0.9,0.929487179,1,1,1,0.1,3.820512821,0,0,0.007476068,0.00086663,134217776.5,0,1,0.002769373,0.009066183,0.073371592
janzen2003,483,2,0.004310345,1.333333333,0.166666667,0.782051282,0.997840173,0.997840173,0.706342754,0.666666667,4.262820513,0,0,0.005962484,0.00079804,268435505,0.693147181,2,0.005538746,0.003626473,0.778942946
janzen2003,484,4,0.00862069,0.707575758,-0.073106061,0.538461538,0.993520518,0.993520518,0.498377497,0.176893939,3.326923077,0.001668862,0,0.008331155,0.001157629,2147483650,1.386294361,4,0.011077492,0.023572076,0.264214776
janzen2003,485,1,0.002155172,0.25,-0.75,0.935897436,1,1,1,0.25,4.128205128,0,0,0.00627802,0.000813022,134217776.5,0,1,0.002769373,0.003626473,0.442114109
janzen2003,486,5,0.010775862,2.5,0.3,0.461538462,0.991360691,0.991360691,0.445277597,0.5,4.358974359,1.20E-05,0,0.005881535,0.000958896,2147483651,1.609437912,5,0.013846865,0.01087942,0.669462911
janzen2003,487,4,0.00862069,2,0.25,0.544871795,0.993520518,0.993520518,0.498377497,0.5,4.756410256,0,0,0.005490611,0.000899042,2147483650,1.386294361,4,0.011077492,0.007252947,0.7160863
janzen2003,488,8,0.017241379,2.95,0.24375,0.326923077,0.98488121,0.98488121,0.350870562,0.36875,3.871794872,0.007203919,0.006239212,0.006541023,0.001026203,2147483652,2.079441542,8,0.022154983,0.02175884,0.55390828
janzen2003,489,2,0.004310345,0.311111111,-0.344444444,0.788461538,0.997840173,0.997840173,0.706342754,0.155555556,4.275641026,1.68E-05,0,0.006538379,0.000985624,268435505,0.693147181,2,0.005538746,0.012692656,0.23404316
janzen2003,490,9,0.019396552,1.404401154,0.044933462,0.256410256,0.982721382,0.982721382,0.330441015,0.156044573,3.737179487,0.000619287,0.000154947,0.00814679,0.001162353,2147483653,2.197224577,9,0.024924356,0.060743427,0.167762387
janzen2003,491,3,0.006465517,1.166666667,0.055555556,0.628205128,0.995680346,0.995680346,0.576101943,0.388888889,3.025641026,0.108983308,0.094769908,0.008011654,0.001135362,536870956.2,1.098612289,3,0.008308119,0.007252947,0.607697328
janzen2003,492,13,0.028017241,4.869444444,0.297649573,0.128205128,0.974082073,0.974082073,0.273732333,0.37457265,3.801282051,0.001896895,0.007153401,0.007637966,0.001064865,4294967303,2.564949357,13,0.036001848,0.051677244,0.446084197
janzen2003,493,2,0.004310345,0.291666667,-0.354166667,0.794871795,0.997840173,0.997840173,0.706342754,0.145833333,4.153846154,0.000813642,0,0.006468664,0.000775289,268435505,0.693147181,2,0.005538746,0.012692656,0.221057054
janzen2003,494,3,0.006465517,0.527777778,-0.157407407,0.634615385,0.995680346,0.995680346,0.576101943,0.175925926,4.897435897,6.00E-06,0,0.005652399,0.000728009,536870956.2,1.098612289,3,0.008308119,0.017225748,0.270427385
janzen2003,495,1,0.002155172,0.333333333,-0.666666667,0.942307692,1,1,1,0.333333333,6.429487179,0,0,0.004054727,0.000480055,134217776.5,0,1,0.002769373,0.002719855,0.557885891
janzen2003,496,5,0.010775862,2.366666667,0.273333333,0.467948718,0.991360691,0.991360691,0.445277597,0.473333333,5,0.000129598,0,0.005283007,0.000708991,2147483651,1.609437912,5,0.013846865,0.012692656,0.627134635
janzen2003,497,3,0.006465517,1.083333333,0.027777778,0.641025641,0.995680346,0.995680346,0.576101943,0.361111111,5.442307692,0.005313451,0.003057627,0.005186694,0.000595911,536870956.2,1.098612289,3,0.008308119,0.008159565,0.568650986
janzen2003,498,1,0.002155172,0.333333333,-0.666666667,0.948717949,1,1,1,0.333333333,5.083333333,0,0,0.004915266,0.000582731,134217776.5,0,1,0.002769373,0.002719855,0.557885891
janzen2003,499,15,0.032327586,5.119444444,0.27462963,0.115384615,0.969762419,0.969762419,0.254265271,0.341296296,3.955128205,0.00725415,0.003308642,0.007282451,0.000805446,4294967304,2.708050201,15,0.041540594,0.072529465,0.369875225
janzen2003,500,22,0.047413793,6.444444444,0.247474747,0.019230769,0.954643629,0.954643629,0.208309607,0.292929293,3.955128205,0.00725415,0.024734412,0.007282451,0.000807309,4294967307,3.091042453,22,0.060926204,0.102447869,0.317375706
janzen2003,501,10,0.021551724,3.790909091,0.279090909,0.224358974,0.980561555,0.980561555,0.313139195,0.379090909,3.384615385,0.002415736,0,0.008453736,0.00113978,2147483653,2.302585093,10,0.027693729,0.046237534,0.424794884
janzen2003,502,2,0.004310345,1.5,0.25,0.801282051,0.997840173,0.997840173,0.706342754,0.75,3.935897436,0,0,0.006136277,0.00083844,268435505,0.693147181,2,0.005538746,0.002719855,0.860528527
janzen2003,503,5,0.010775862,0.675,-0.065,0.474358974,0.991360691,0.991360691,0.445277597,0.135,3.967948718,0.005401418,0.00043523,0.007143681,0.000795662,2147483651,1.609437912,5,0.013846865,0.037171351,0.149157283
janzen2003,504,3,0.006465517,0.358766234,-0.213744589,0.647435897,0.995680346,0.995680346,0.576101943,0.119588745,3.346153846,0.00027557,0,0.008301089,0.001116084,536870956.2,1.098612289,3,0.008308119,0.023572076,0.128189328
janzen2003,505,5,0.010775862,1.043290043,0.008658009,0.480769231,0.991360691,0.991360691,0.445277597,0.208658009,3.384615385,0.000231965,0,0.00813919,0.001180982,2147483651,1.609437912,5,0.013846865,0.029918404,0.272913089
janzen2003,506,3,0.006465517,0.467857143,-0.177380952,0.653846154,0.995680346,0.995680346,0.576101943,0.155952381,3.75,1.36E-05,0,0.006966584,0.001115269,536870956.2,1.098612289,3,0.008308119,0.018132366,0.235204603
janzen2003,507,9,0.019396552,7.5,0.722222222,0.262820513,0.982721382,0.982721382,0.330441015,0.833333333,3.782051282,0.00303563,0.000702428,0.006758429,0.000836709,2147483653,2.197224577,9,0.024924356,0.013599275,0.86773545
janzen2003,508,3,0.006465517,1.083333333,0.027777778,0.66025641,0.995680346,0.995680346,0.576101943,0.361111111,3.955128205,0.000543238,0.000743747,0.006453135,0.000929082,536870956.2,1.098612289,3,0.008308119,0.008159565,0.568650986
janzen2003,509,13,0.028017241,7.45,0.496153846,0.134615385,0.974082073,0.974082073,0.273732333,0.573076923,3.865384615,0.010925944,0.009400137,0.006610408,0.001026548,4294967303,2.564949357,13,0.036001848,0.027198549,0.690434029
janzen2003,510,4,0.00862069,2,0.25,0.551282051,0.993520518,0.993520518,0.498377497,0.5,6.217948718,0,0,0.003783575,0.000590168,2147483650,1.386294361,4,0.011077492,0.007252947,0.7160863
janzen2003,511,2,0.004310345,0.75,-0.125,0.807692308,0.997840173,0.997840173,0.706342754,0.375,5.230769231,0,0,0.004829636,0.000670309,268435505,0.693147181,2,0.005538746,0.00543971,0.581585582
janzen2003,512,1,0.002155172,0.5,-0.5,0.955128205,1,1,1,0.5,5.352564103,0,0,0.004570268,0.000580399,134217776.5,0,1,0.002769373,0.001813237,0.721057054
janzen2003,513,4,0.00862069,0.583333333,-0.104166667,0.557692308,0.993520518,0.993520518,0.498377497,0.145833333,4.756410256,0,0,0.005975865,0.00074656,2147483650,1.386294361,4,0.011077492,0.029011786,0.177717607
janzen2003,514,17,0.036637931,5.9,0.288235294,0.083333333,0.965442765,0.965442765,0.238308101,0.347058824,5.993589744,3.12E-05,0.000103298,0.004606613,0.000685776,4294967305,2.833213344,17,0.04707934,0.050770626,0.488114776
janzen2003,515,4,0.00862069,0.975,-0.00625,0.564102564,0.993520518,0.993520518,0.498377497,0.24375,4.628205128,0.015771504,0.011238845,0.006350544,0.000735149,2147483650,1.386294361,4,0.011077492,0.02175884,0.338344225
janzen2003,516,6,0.012931034,1.008333333,0.001388889,0.397435897,0.989200864,0.989200864,0.406037942,0.168055556,4.243589744,0.015944533,0.012439859,0.006951055,0.000799411,1073741870,1.791759469,6,0.016616238,0.038984587,0.21723354
janzen2003,517,4,0.00862069,3.25,0.5625,0.570512821,0.993520518,0.993520518,0.498377497,0.8125,4.756410256,0,0,0.005594688,0.000744574,2147483650,1.386294361,4,0.011077492,0.006346328,0.85804315
janzen2003,518,3,0.006465517,2.5,0.5,0.666666667,0.995680346,0.995680346,0.576101943,0.833333333,5.256410256,0,0,0.00464461,0.000613294,536870956.2,1.098612289,3,0.008308119,0.003626473,0.905920929
janzen2003,519,3,0.006465517,2.5,0.5,0.673076923,0.995680346,0.995680346,0.576101943,0.833333333,5.820512821,0,0,0.004101094,0.000633178,536870956.2,1.098612289,3,0.008308119,0.003626473,0.905920929
janzen2003,520,18,0.038793103,4.411111111,0.189506173,0.064102564,0.963282937,0.963282937,0.231334647,0.245061728,3.967948718,0.005063738,0.007718098,0.007143681,0.000803455,4294967305,2.890371758,18,0.049848713,0.096101541,0.256083739
janzen2003,521,7,0.015086207,1.211111111,0.03015873,0.352564103,0.987041037,0.987041037,0.375507473,0.173015873,4.692307692,0.000129243,0,0.006225651,0.000769332,536870961.2,1.945910149,7,0.01938561,0.049864007,0.177419894
janzen2003,522,2,0.004310345,0.45,-0.275,0.814102564,0.997840173,0.997840173,0.706342754,0.225,4.993589744,0.003486973,0,0.005352392,0.000610229,268435505,0.693147181,2,0.005538746,0.008159565,0.397214323
janzen2003,523,5,0.010775862,1.616666667,0.123333333,0.487179487,0.991360691,0.991360691,0.445277597,0.323333333,4.955128205,0.004934336,0.009386364,0.005491162,0.000695314,2147483651,1.609437912,5,0.013846865,0.015412511,0.512262854
janzen2003,524,4,0.00862069,2.583333333,0.395833333,0.576923077,0.993520518,0.993520518,0.498377497,0.645833333,4.987179487,0.002389612,0,0.00523675,0.000624123,2147483650,1.386294361,4,0.011077492,0.008159565,0.745545008
janzen2003,525,7,0.015086207,2.866666667,0.266666667,0.358974359,0.987041037,0.987041037,0.375507473,0.40952381,4.942307692,0.008555558,0.015832172,0.005583675,0.000714747,536870961.2,1.945910149,7,0.01938561,0.019945603,0.56105752
janzen2003,526,2,0.004310345,0.75,-0.125,0.820512821,0.997840173,0.997840173,0.706342754,0.375,5.820512821,0.003722025,0.003202244,0.004564982,0.000558353,268435505,0.693147181,2,0.005538746,0.00543971,0.581585582
janzen2003,527,2,0.004310345,0.583333333,-0.208333333,0.826923077,0.997840173,0.997840173,0.706342754,0.291666667,4.185897436,0,0,0.006049215,0.00080949,268435505,0.693147181,2,0.005538746,0.006346328,0.5
janzen2003,528,11,0.023706897,3.4,0.218181818,0.192307692,0.978401728,0.978401728,0.298237509,0.309090909,6,1.56E-05,0,0.004537228,0.000677482,4294967302,2.397895273,11,0.030463102,0.037171351,0.453298607
janzen2003,529,7,0.015086207,3.116666667,0.302380952,0.365384615,0.987041037,0.987041037,0.375507473,0.445238095,4.128205128,0.031769282,0.027332706,0.006475602,0.000753201,536870961.2,1.945910149,7,0.01938561,0.018132366,0.602894027
janzen2003,530,3,0.006465517,1.833333333,0.277777778,0.679487179,0.995680346,0.995680346,0.576101943,0.611111111,3.673076923,0,0,0.006480558,0.000929917,536870956.2,1.098612289,3,0.008308119,0.00543971,0.756809128
janzen2003,531,2,0.004310345,0.45,-0.275,0.833333333,0.997840173,0.997840173,0.706342754,0.225,4.833333333,0,0,0.005157948,0.000851541,268435505,0.693147181,2,0.005538746,0.008159565,0.397214323
janzen2003,532,2,0.004310345,1.5,0.25,0.83974359,0.997840173,0.997840173,0.706342754,0.75,6.211538462,0,0,0.00391838,0.00058997,268435505,0.693147181,2,0.005538746,0.002719855,0.860528527
janzen2003,533,11,0.023706897,2.619444444,0.147222222,0.198717949,0.978401728,0.978401728,0.298237509,0.238131313,4.692307692,0.000129243,0,0.006225651,0.000779169,4294967302,2.397895273,11,0.030463102,0.067089755,0.23932593
janzen2003,534,2,0.004310345,0.283333333,-0.358333333,0.846153846,0.997840173,0.997840173,0.706342754,0.141666667,4.756410256,0,0,0.005975865,0.000694056,268435505,0.693147181,2,0.005538746,0.015412511,0.176157269
janzen2003,535,1,0.002155172,0.25,-0.75,0.961538462,1,1,1,0.25,4.807692308,0,0,0.005420785,0.000616747,134217776.5,0,1,0.002769373,0.003626473,0.442114109
janzen2003,536,1,0.002155172,0.2,-0.8,0.967948718,1,1,1,0.2,4.801282051,0,0,0.00549017,0.000616996,134217776.5,0,1,0.002769373,0.004533092,0.352314538
janzen2003,537,6,0.012931034,5,0.666666667,0.403846154,0.989200864,0.989200864,0.406037942,0.833333333,5.801282051,0,0,0.004269986,0.00057243,1073741870,1.791759469,6,0.016616238,0.007252947,0.903533772
janzen2003,538,3,0.006465517,0.783333333,-0.072222222,0.685897436,0.995680346,0.995680346,0.576101943,0.261111111,4.820512821,0.001836999,0.001590792,0.005372436,0.000744702,536870956.2,1.098612289,3,0.008308119,0.01087942,0.444285218
janzen2003,539,9,0.019396552,4.783333333,0.42037037,0.269230769,0.982721382,0.982721382,0.330441015,0.531481481,4.814102564,0.003698012,0.003171255,0.005441821,0.000745624,2147483653,2.197224577,9,0.024924356,0.019945603,0.672417393
janzen2003,540,2,0.004310345,0.45,-0.275,0.852564103,0.997840173,0.997840173,0.706342754,0.225,4.826923077,0,0,0.005303051,0.000743492,268435505,0.693147181,2,0.005538746,0.008159565,0.397214323
janzen2003,541,5,0.010775862,1.45,0.09,0.493589744,0.991360691,0.991360691,0.445277597,0.29,3.897435897,4.20E-05,0,0.006657821,0.001035706,2147483651,1.609437912,5,0.013846865,0.017225748,0.464586757
janzen2003,542,7,0.015086207,1.419444444,0.059920635,0.371794872,0.987041037,0.987041037,0.375507473,0.202777778,3.801282051,0.001896895,0.000991663,0.007637966,0.001062853,536870961.2,1.945910149,7,0.01938561,0.038077969,0.285565694
janzen2003,543,11,0.023706897,6.533333333,0.503030303,0.205128205,0.978401728,0.978401728,0.298237509,0.593939394,3.865384615,0.021611757,0.018593678,0.006912232,0.001043449,4294967302,2.397895273,11,0.030463102,0.023572076,0.699057327
janzen2003,544,17,0.036637931,11.28333333,0.604901961,0.08974359,0.965442765,0.965442765,0.238308101,0.66372549,3.897435897,4.20E-05,0.003202244,0.006657821,0.001085872,4294967305,2.833213344,17,0.04707934,0.032638259,0.741781807
janzen2003,545,9,0.019396552,2.874242424,0.208249158,0.275641026,0.982721382,0.982721382,0.330441015,0.319360269,3.153846154,0.037043044,0.037885651,0.008896478,0.001145313,2147483653,2.197224577,9,0.024924356,0.033544878,0.458828939
janzen2003,546,9,0.019396552,3.95,0.327777778,0.282051282,0.982721382,0.982721382,0.330441015,0.438888889,3.66025641,0.024693693,0.019911763,0.007315491,0.001016435,2147483653,2.197224577,9,0.024924356,0.023572076,0.592561431
janzen2003,547,1,0.002155172,0.25,-0.75,0.974358974,1,1,1,0.25,3.897435897,0,0,0.006932552,0.000856233,134217776.5,0,1,0.002769373,0.003626473,0.442114109
janzen2003,548,1,0.002155172,0.5,-0.5,0.980769231,1,1,1,0.5,4.775641026,0,0,0.005409662,0.000737778,134217776.5,0,1,0.002769373,0.001813237,0.721057054
janzen2003,549,5,0.010775862,3.5,0.5,0.5,0.991360691,0.991360691,0.445277597,0.7,5.820512821,1.60E-05,0,0.004564982,0.000628234,2147483651,1.609437912,5,0.013846865,0.009972801,0.770256437
janzen2003,550,17,0.036637931,6.45,0.320588235,0.096153846,0.965442765,0.965442765,0.238308101,0.379411765,2.942307692,0.062406743,0.030671304,0.009036239,0.001271638,4294967305,2.833213344,17,0.04707934,0.049864007,0.509504759
janzen2003,551,2,0.004310345,0.833333333,-0.083333333,0.858974359,0.997840173,0.997840173,0.706342754,0.416666667,4.807692308,0,0,0.005368031,0.000748565,268435505,0.693147181,2,0.005538746,0.004533092,0.639471473
janzen2003,552,3,0.006465517,1.25,0.083333333,0.692307692,0.995680346,0.995680346,0.576101943,0.416666667,4.801282051,0,0,0.005437416,0.000788537,536870956.2,1.098612289,3,0.008308119,0.007252947,0.623683715
janzen2003,553,3,0.006465517,1.5,0.166666667,0.698717949,0.995680346,0.995680346,0.576101943,0.5,4.801282051,0,0,0.005437416,0.000748896,536870956.2,1.098612289,3,0.008308119,0.008159565,0.623683715
janzen2003,554,6,0.012931034,1.666666667,0.111111111,0.41025641,0.989200864,0.989200864,0.406037942,0.277777778,4.794871795,8.00E-06,0,0.005506801,0.000833428,1073741870,1.791759469,6,0.016616238,0.019945603,0.461239735
janzen2003,555,1,0.002155172,0.25,-0.75,0.987179487,1,1,1,0.25,5.532051282,0,0,0.004855958,0.000577567,134217776.5,0,1,0.002769373,0.003626473,0.442114109
janzen2003,556,2,0.004310345,0.583333333,-0.208333333,0.865384615,0.997840173,0.997840173,0.706342754,0.291666667,5.525641026,0.001668908,0.001363536,0.004925343,0.000585395,268435505,0.693147181,2,0.005538746,0.006346328,0.5
janzen2003,557,6,0.012931034,2.666666667,0.277777778,0.416666667,0.989200864,0.989200864,0.406037942,0.444444444,4.243589744,0.007396023,0.00636317,0.005895081,0.00083907,1073741870,1.791759469,6,0.016616238,0.012692656,0.654172191
janzen2003,558,1,0.002155172,0.333333333,-0.666666667,0.993589744,1,1,1,0.333333333,5.801282051,0,0,0.004269986,0.000572545,134217776.5,0,1,0.002769373,0.002719855,0.557885891
janzen2003,559,6,0.012931034,2.45,0.241666667,0.423076923,0.989200864,0.989200864,0.406037942,0.408333333,4.820512821,0.001836999,0.001580463,0.005372436,0.00074509,1073741870,1.791759469,6,0.016616238,0.015412511,0.598607494
janzen2003,560,4,0.00862069,2.2,0.3,0.583333333,0.993520518,0.993520518,0.498377497,0.55,3.942307692,0,0,0.006472794,0.000946653,2147483650,1.386294361,4,0.011077492,0.009066183,0.693236351
janzen2003,561,2,0.004310345,0.583333333,-0.208333333,0.871794872,0.997840173,0.997840173,0.706342754,0.291666667,4.185897436,0,0,0.006049215,0.00080949,268435505,0.693147181,2,0.005538746,0.006346328,0.5
janzen2003,562,6,0.012931034,3.416666667,0.402777778,0.429487179,0.989200864,0.989200864,0.406037942,0.569444444,3.487179487,0.0093681,0.004772377,0.007740227,0.000924626,1073741870,1.791759469,6,0.016616238,0.012692656,0.702405305
janzen2003,563,6,0.012931034,1.119444444,0.019907407,0.435897436,0.989200864,0.989200864,0.406037942,0.186574074,3.807692308,0.000898101,0,0.007568581,0.001062078,1073741870,1.791759469,6,0.016616238,0.035358114,0.257270642
janzen2003,564,2,0.004310345,0.75,-0.125,0.878205128,0.997840173,0.997840173,0.706342754,0.375,3.974358974,0.010111584,0.007951896,0.006449831,0.000894211,268435505,0.693147181,2,0.005538746,0.00543971,0.581585582
janzen2003,565,8,0.017241379,6.333333333,0.666666667,0.333333333,0.98488121,0.98488121,0.350870562,0.791666667,4.916666667,0,0.000934849,0.005032229,0.000753675,2147483652,2.079441542,8,0.022154983,0.01087942,0.867579158
janzen2003,566,14,0.030172414,10,0.642857143,0.121794872,0.971922246,0.971922246,0.263482481,0.714285714,4.128205128,0.005458479,0.003904672,0.006119096,0.000842096,4294967303,2.63905733,14,0.038771221,0.02175884,0.806489405
janzen2003,567,6,0.012931034,4.75,0.625,0.442307692,0.989200864,0.989200864,0.406037942,0.791666667,3.974358974,0.010111584,0.007869258,0.006449831,0.000894211,1073741870,1.791759469,6,0.016616238,0.009066183,0.855300658
janzen2003,568,9,0.019396552,1.43495671,0.048328523,0.288461538,0.982721382,0.982721382,0.330441015,0.159439634,3.346153846,0.00027557,1.21E-05,0.008301089,0.001248831,2147483653,2.197224577,9,0.024924356,0.054397099,0.199473746
janzen2003,569,4,0.00862069,0.5254329,-0.118641775,0.58974359,0.993520518,0.993520518,0.498377497,0.131358225,3.346153846,0.00027557,0,0.008301089,0.001159329,2147483650,1.386294361,4,0.011077492,0.029011786,0.158781519
janzen2003,570,24,0.051724138,6.43495671,0.22645653,0.012820513,0.950323974,0.950323974,0.198989528,0.268123196,2.833333333,0.062758638,0.120511478,0.009709274,0.001311718,4294967308,3.17805383,24,0.06646495,0.106074343,0.297073143
janzen2003,571,12,0.025862069,5.574242424,0.381186869,0.153846154,0.976241901,0.976241901,0.285225335,0.464520202,3.217948718,0.014340248,0.008971449,0.008967185,0.001235286,1073741873,2.48490665,12,0.033232475,0.039891206,0.544926751
janzen2003,572,12,0.025862069,3.167857143,0.180654762,0.16025641,0.976241901,0.976241901,0.285225335,0.263988095,3.371794872,0.00062454,0,0.008173883,0.001251484,1073741873,2.48490665,12,0.033232475,0.048957389,0.372588733
janzen2003,573,10,0.021551724,4.75,0.375,0.230769231,0.980561555,0.980561555,0.313139195,0.475,3.346153846,0.027926736,0.024584974,0.008150754,0.001177318,2147483653,2.302585093,10,0.027693729,0.027198549,0.598710015
