web,speciesID,degree,normalised.degree,species.strength,interaction.push.pull,nestedrank,PDI,species.specificity.index,resource.range,PSI,node.specialisation.index.NSI,betweenness,weighted.betweenness,closeness,weighted.closeness,Fisher.alpha,partner.diversity,effective.partners,proportional.similarity,proportional.generality,d
prado2004,53,3,0.09375,0.7,-0.1,0.227848101,0.935483871,0.558415577,0.935483871,1,1.987341772,0.044739998,0.048983646,0.012256193,0.006831028,536870956.2,1.098612289,3,0.080246914,0.146010039,0.512846441
prado2004,54,1,0.03125,0.142857143,-0.857142857,0.797468354,1,1,1,1,2.696202532,0,0,0.009575151,0.004506439,134217776.5,0,1,0.043209877,0.048670013,0.387703842
prado2004,55,3,0.09375,0.726190476,-0.091269841,0.240506329,0.935483871,0.558415577,0.935483871,1,2.329113924,0.005390702,0,0.011059299,0.005727697,536870956.2,1.098612289,3,0.086419753,0.146010039,0.507422398
prado2004,56,1,0.03125,0.047619048,-0.952380952,0.810126582,1,1,1,1,2.012658228,0,0,0.013405211,0.006080322,134217776.5,0,1,0.12962963,0.048670013,0.042016718
prado2004,57,5,0.15625,0.805194805,-0.038961039,0.025316456,0.870967742,0.417365006,0.870967742,1,1.64556962,0.079461672,0.113684456,0.016134129,0.007892159,2147483651,1.609437912,5,0.283950617,0.243350065,0.257245162
prado2004,58,1,0.03125,0.047619048,-0.952380952,0.82278481,1,1,1,1,2.012658228,0,0,0.013405211,0.006080322,134217776.5,0,1,0.12962963,0.048670013,0.042016718
prado2004,59,1,0.03125,0.047619048,-0.952380952,0.835443038,1,1,1,1,2.012658228,0,0,0.013405211,0.006080322,134217776.5,0,1,0.12962963,0.048670013,0.042016718
prado2004,60,2,0.0625,0.547619048,-0.226190476,0.493670886,0.967741935,0.695608344,0.967741935,1,2,0.020537125,0.018037073,0.013548838,0.006122596,268435505,0.693147181,2,0.141975309,0.097340026,0.399337275
prado2004,61,1,0.03125,0.5,-0.5,0.848101266,1,1,1,1,2.987341772,0,0,0.008287293,0.003969797,134217776.5,0,1,0.012345679,0.048670013,0.781895708
prado2004,62,2,0.0625,0.089285714,-0.455357143,0.506329114,0.967741935,0.695608344,0.967741935,1,1.569620253,0.071200425,0.028339615,0.016995892,0.007635549,268435505,0.693147181,2,0.277777778,0.097340026,0
prado2004,63,1,0.03125,0.047619048,-0.952380952,0.860759494,1,1,1,1,2.012658228,0,0,0.013405211,0.006080322,134217776.5,0,1,0.12962963,0.048670013,0.042016718
prado2004,64,2,0.0625,0.138528139,-0.430735931,0.518987342,0.967741935,0.695608344,0.967741935,1,1.848101266,0.020475217,0.008598247,0.014889359,0.007135449,268435505,0.693147181,2,0.197530864,0.097340026,0.125375491
prado2004,65,1,0.03125,0.047619048,-0.952380952,0.873417722,1,1,1,1,2.012658228,0,0,0.013405211,0.006080322,134217776.5,0,1,0.12962963,0.048670013,0.042016718
prado2004,66,1,0.03125,0.047619048,-0.952380952,0.886075949,1,1,1,1,2.012658228,0,0,0.013405211,0.006080322,134217776.5,0,1,0.12962963,0.048670013,0.042016718
prado2004,67,1,0.03125,0.047619048,-0.952380952,0.898734177,1,1,1,1,2.012658228,0,0,0.013405211,0.006080322,134217776.5,0,1,0.12962963,0.048670013,0.042016718
prado2004,68,3,0.09375,0.310119048,-0.229960317,0.253164557,0.935483871,0.558415577,0.935483871,1,1.683544304,0.05655244,0.045048552,0.015990501,0.007473551,536870956.2,1.098612289,3,0.259259259,0.146010039,0.174384341
prado2004,69,2,0.0625,0.7,-0.15,0.53164557,0.967741935,0.695608344,0.967741935,1,2.696202532,0,0,0.009431523,0.005170059,268435505,0.693147181,2,0.043209877,0.097340026,0.629962737
prado2004,70,1,0.03125,0.5,-0.5,0.911392405,1,1,1,1,2.481012658,0,0,0.009814529,0.004965978,134217776.5,0,1,0.012345679,0.048670013,0.781895708
prado2004,71,1,0.03125,0.125,-0.875,0.924050633,1,1,1,1,3.202531646,0,0,0.008325593,0.003855381,134217776.5,0,1,0.049382716,0.048670013,0.345687124
prado2004,72,3,0.09375,1.375,0.125,0.265822785,0.935483871,0.558415577,0.935483871,1,3.189873418,0.000438827,0.000385408,0.008469221,0.004612658,536870956.2,1.098612289,3,0.080246914,0.146010039,0.614711247
prado2004,73,1,0.03125,0.0625,-0.9375,0.936708861,1,1,1,1,2.075949367,0,0,0.012495571,0.005727697,134217776.5,0,1,0.098765432,0.048670013,0.127582832
prado2004,74,1,0.03125,0.125,-0.875,0.949367089,1,1,1,1,3.202531646,0,0,0.008325593,0.003855381,134217776.5,0,1,0.049382716,0.048670013,0.345687124
prado2004,75,3,0.09375,0.575,-0.141666667,0.278481013,0.935483871,0.558415577,0.935483871,1,2.291139241,0.149991223,0.131732295,0.011442305,0.005666274,536870956.2,1.098612289,3,0.104938272,0.146010039,0.435788691
prado2004,76,1,0.03125,0.125,-0.875,0.962025316,1,1,1,1,3.202531646,0,0,0.008325593,0.003855381,134217776.5,0,1,0.049382716,0.048670013,0.345687124
prado2004,77,1,0.03125,0.125,-0.875,0.974683544,1,1,1,1,3.202531646,0,0,0.008325593,0.003855381,134217776.5,0,1,0.049382716,0.048670013,0.345687124
prado2004,78,1,0.03125,0.125,-0.875,0.987341772,1,1,1,1,3.202531646,0,0,0.008325593,0.003855381,134217776.5,0,1,0.049382716,0.048670013,0.345687124
prado2004,79,2,0.0625,0.375,-0.3125,0.544303797,0.967741935,0.695608344,0.967741935,1,3.189873418,0.000438827,0.000385408,0.008469221,0.004612658,268435505,0.693147181,2,0.074074074,0.097340026,0.443038421
prado2004,80,1,0.03125,0.25,-0.75,1,1,1,1,1,3.253164557,0,0,0.007751084,0.003789029,134217776.5,0,1,0.024691358,0.048670013,0.563791416
stary2008,1,1,0.076923077,0.071428571,-0.928571429,0.392857143,1,1,1,1,1.535714286,0,0,0.038461538,0.023099735,134217776.5,0,1,0.333333333,0.135362134,0
stary2008,2,3,0.230769231,0.696428571,-0.101190476,0,0.833333333,0.527046277,0.833333333,1,1.285714286,0.457943925,0.457943925,0.045028143,0.02797996,536870956.2,1.098612289,3,0.571428571,0.406086402,0.203928584
stary2008,3,1,0.076923077,0.125,-0.875,0.428571429,1,1,1,1,2.035714286,0,0,0.030331457,0.017580329,134217776.5,0,1,0.19047619,0.135362134,0.212051395
stary2008,4,2,0.153846154,1.071428571,0.035714286,0.071428571,0.916666667,0.6770032,0.916666667,1,1.535714286,0,0,0.038461538,0.023099735,268435505,0.693147181,2,0.357142857,0.270724268,0.440699807
stary2008,5,2,0.153846154,1.071428571,0.035714286,0.107142857,0.916666667,0.6770032,0.916666667,1,1.535714286,0,0,0.038461538,0.023099735,268435505,0.693147181,2,0.357142857,0.270724268,0.440699807
stary2008,6,1,0.076923077,0.125,-0.875,0.464285714,1,1,1,1,2.035714286,0,0,0.030331457,0.017580329,134217776.5,0,1,0.19047619,0.135362134,0.212051395
stary2008,7,1,0.076923077,0.071428571,-0.928571429,0.5,1,1,1,1,1.535714286,0,0,0.038461538,0.023099735,134217776.5,0,1,0.333333333,0.135362134,0
stary2008,8,1,0.076923077,0.125,-0.875,0.535714286,1,1,1,1,2.035714286,0,0,0.030331457,0.017580329,134217776.5,0,1,0.19047619,0.135362134,0.212051395
stary2008,9,1,0.076923077,0.125,-0.875,0.571428571,1,1,1,1,2.035714286,0,0,0.030331457,0.017580329,134217776.5,0,1,0.19047619,0.135362134,0.212051395
stary2008,10,1,0.076923077,0.125,-0.875,0.607142857,1,1,1,1,2.035714286,0,0,0.030331457,0.017426116,134217776.5,0,1,0.19047619,0.135362134,0.212051395
stary2008,11,1,0.076923077,0.071428571,-0.928571429,0.642857143,1,1,1,1,1.535714286,0,0,0.038461538,0.023099735,134217776.5,0,1,0.333333333,0.135362134,0
stary2008,12,1,0.076923077,0.071428571,-0.928571429,0.678571429,1,1,1,1,1.535714286,0,0,0.038461538,0.023099735,134217776.5,0,1,0.333333333,0.135362134,0
stary2008,13,1,0.076923077,0.071428571,-0.928571429,0.714285714,1,1,1,1,1.535714286,0,0,0.038461538,0.023099735,134217776.5,0,1,0.333333333,0.135362134,0
stary2008,14,3,0.230769231,2.125,0.375,0.035714286,0.833333333,0.527046277,0.833333333,1,2.035714286,0,0,0.030331457,0.017580329,536870956.2,1.098612289,3,0.238095238,0.406086402,0.694107124
stary2008,15,2,0.153846154,0.571428571,-0.214285714,0.142857143,0.916666667,0.6770032,0.916666667,1,1.5,0.08411215,0.08411215,0.039399625,0.023649728,268435505,0.693147181,2,0.380952381,0.270724268,0.293799871
stary2008,16,2,0.153846154,1.071428571,0.035714286,0.178571429,0.916666667,0.6770032,0.916666667,1,1.535714286,0,0,0.038461538,0.023099735,268435505,0.693147181,2,0.357142857,0.270724268,0.440699807
stary2008,17,1,0.076923077,0.5,-0.5,0.75,1,1,1,1,2.464285714,0,0,0.022826767,0.014395487,134217776.5,0,1,0.047619048,0.135362134,0.737350465
stary2008,18,2,0.153846154,1.125,0.0625,0.214285714,0.916666667,0.6770032,0.916666667,1,2.035714286,0,0,0.030331457,0.017426116,268435505,0.693147181,2,0.214285714,0.270724268,0.559300193
stary2008,19,2,0.153846154,1.125,0.0625,0.25,0.916666667,0.6770032,0.916666667,1,2.035714286,0,0,0.030331457,0.017426116,268435505,0.693147181,2,0.214285714,0.270724268,0.559300193
stary2008,20,2,0.153846154,0.571428571,-0.214285714,0.285714286,0.916666667,0.6770032,0.916666667,1,1.535714286,0,0,0.038461538,0.025468938,268435505,0.693147181,2,0.380952381,0.270724268,0.293799871
stary2008,21,1,0.076923077,0.125,-0.875,0.785714286,1,1,1,1,2.035714286,0,0,0.030331457,0.017426116,134217776.5,0,1,0.19047619,0.135362134,0.212051395
stary2008,22,1,0.076923077,0.125,-0.875,0.821428571,1,1,1,1,2.035714286,0,0,0.030331457,0.017426116,134217776.5,0,1,0.19047619,0.135362134,0.212051395
stary2008,23,1,0.076923077,0.071428571,-0.928571429,0.857142857,1,1,1,1,1.535714286,0,0,0.038461538,0.023099735,134217776.5,0,1,0.333333333,0.135362134,0
stary2008,24,1,0.076923077,0.125,-0.875,0.892857143,1,1,1,1,2.035714286,0,0,0.030331457,0.017426116,134217776.5,0,1,0.19047619,0.135362134,0.212051395
stary2008,25,1,0.076923077,0.071428571,-0.928571429,0.928571429,1,1,1,1,1.535714286,0,0,0.038461538,0.023099735,134217776.5,0,1,0.333333333,0.135362134,0
stary2008,26,2,0.153846154,1.125,0.0625,0.321428571,0.916666667,0.6770032,0.916666667,1,2.035714286,0,0,0.030331457,0.017580329,268435505,0.693147181,2,0.214285714,0.270724268,0.559300193
stary2008,27,1,0.076923077,0.125,-0.875,0.964285714,1,1,1,1,2.035714286,0,0,0.030331457,0.017580329,134217776.5,0,1,0.19047619,0.135362134,0.212051395
stary2008,28,1,0.076923077,0.125,-0.875,1,1,1,1,1,2.035714286,0,0,0.030331457,0.017426116,134217776.5,0,1,0.19047619,0.135362134,0.212051395
stary2008,29,2,0.153846154,0.196428571,-0.401785714,0.357142857,0.916666667,0.6770032,0.916666667,1,1.285714286,0.457943925,0.457943925,0.045028143,0.02759135,268435505,0.693147181,2,0.523809524,0.270724268,0
tavakilian1997,1,2,0.006622517,0.342857143,-0.328571429,0.52173913,0.996677741,0.705931208,0.996677741,1,2.794466403,5.08E-05,0,0.003727436,0.001301524,268435505,0.693147181,2,0.012847966,0.010622854,0.4864176
tavakilian1997,2,3,0.009933775,0.738095238,-0.087301587,0.375494071,0.993355482,0.575428965,0.993355482,1,2.66798419,0.000179094,3.04E-06,0.004003887,0.001428261,536870956.2,1.098612289,3,0.023554604,0.015934281,0.474780754
tavakilian1997,3,5,0.016556291,0.807142857,-0.038571429,0.205533597,0.986710963,0.444232138,0.986710963,1,2.596837945,0.002554527,0.001120306,0.004171622,0.001565529,2147483651,1.609437912,5,0.039614561,0.026557135,0.374750612
tavakilian1997,4,1,0.003311258,0.2,-0.8,0.778656126,1,1,1,1,3.075098814,0,0,0.00331369,0.001133147,134217776.5,0,1,0.005353319,0.005311427,0.54731917
tavakilian1997,5,4,0.013245033,0.486147186,-0.128463203,0.260869565,0.990033223,0.497502066,0.990033223,1,2.079051383,0.010493953,0.001877961,0.005233941,0.001724638,2147483650,1.386294361,4,0.061027837,0.021245708,0.253343891
tavakilian1997,6,2,0.006622517,0.266666667,-0.366666667,0.5256917,0.996677741,0.705931208,0.996677741,1,2.411067194,0.000912204,0.000255705,0.004338114,0.001483537,268435505,0.693147181,2,0.021413276,0.010622854,0.376323818
tavakilian1997,7,1,0.003311258,0.5,-0.5,0.782608696,1,1,1,1,3.498023715,0,0,0.002840306,0.000950112,134217776.5,0,1,0.002141328,0.005311427,0.805040978
tavakilian1997,8,1,0.003311258,0.5,-0.5,0.786561265,1,1,1,1,4.33201581,0,0,0.002290687,0.000825366,134217776.5,0,1,0.002141328,0.005311427,0.805040978
tavakilian1997,9,2,0.006622517,0.833333333,-0.083333333,0.529644269,0.996677741,0.705931208,0.996677741,1,2.889328063,9.31E-06,0,0.003521184,0.001200584,268435505,0.693147181,2,0.005353319,0.010622854,0.74117411
tavakilian1997,10,4,0.013245033,0.517816092,-0.120545977,0.264822134,0.990033223,0.497502066,0.990033223,1,2.166007905,0.003177104,0.001432521,0.005046327,0.001842564,2147483650,1.386294361,4,0.063169165,0.021245708,0.229045246
tavakilian1997,11,5,0.016556291,1.45521105,0.09104221,0.209486166,0.986710963,0.444232138,0.986710963,1,1.968379447,0.011022475,0.003174725,0.005616003,0.001949009,2147483651,1.609437912,5,0.091006424,0.026557135,0.287600679
tavakilian1997,12,6,0.01986755,0.646387521,-0.058935413,0.150197628,0.983388704,0.404843324,0.983388704,1,1.940711462,0.012297937,0.015162413,0.005693658,0.00209434,1073741870,1.791759469,6,0.110278373,0.031868562,0.14545198
tavakilian1997,13,1,0.003311258,0.333333333,-0.666666667,0.790513834,1,1,1,1,4.122529644,0,0,0.002429667,0.000774039,134217776.5,0,1,0.003211991,0.005311427,0.690997261
tavakilian1997,14,6,0.01986755,3.402020202,0.4003367,0.154150198,0.983388704,0.404843324,0.983388704,1,2.766798419,8.79E-05,0,0.00382994,0.001663886,1073741870,1.791759469,6,0.029978587,0.031868562,0.654237135
tavakilian1997,15,2,0.006622517,0.533333333,-0.233333333,0.533596838,0.996677741,0.705931208,0.996677741,1,3.711462451,0,0,0.002729104,0.00104515,268435505,0.693147181,2,0.00856531,0.010622854,0.608812725
tavakilian1997,16,4,0.013245033,1.366666667,0.091666667,0.268774704,0.990033223,0.497502066,0.990033223,1,3.245059289,0.005429055,0.005850172,0.003206216,0.001155989,2147483650,1.386294361,4,0.01391863,0.021245708,0.640832575
tavakilian1997,17,3,0.009933775,0.866666667,-0.044444444,0.37944664,0.993355482,0.575428965,0.993355482,1,3.707509881,0.000353271,0.000274997,0.002747741,0.001070292,536870956.2,1.098612289,3,0.011777302,0.015934281,0.609807483
tavakilian1997,18,1,0.003311258,0.333333333,-0.666666667,0.794466403,1,1,1,1,4.23715415,0,0,0.00237269,0.000834868,134217776.5,0,1,0.003211991,0.005311427,0.690997261
tavakilian1997,19,1,0.003311258,0.090909091,-0.909090909,0.798418972,1,1,1,1,2.52173913,0,0,0.004083406,0.001341578,134217776.5,0,1,0.011777302,0.005311427,0.325552595
tavakilian1997,20,5,0.016556291,1.107575758,0.021515152,0.213438735,0.986710963,0.444232138,0.986710963,1,2.375494071,0.006487157,0.004506565,0.004502742,0.001656598,2147483651,1.609437912,5,0.039614561,0.026557135,0.422779041
tavakilian1997,21,8,0.026490066,3.364285714,0.295535714,0.067193676,0.976744186,0.349418121,0.976744186,1,2.62055336,0.001512003,0.005052841,0.004108255,0.001561435,2147483652,2.079441542,8,0.041755889,0.042491416,0.57692589
tavakilian1997,22,12,0.039735099,7.178571429,0.514880952,0.035573123,0.96345515,0.283351247,0.96345515,1,2.114624506,0.014915117,0.01208713,0.005140755,0.001823553,1073741873,2.48490665,12,0.072805139,0.063737124,0.680057304
tavakilian1997,23,3,0.009933775,1.033333333,0.011111111,0.383399209,0.993355482,0.575428965,0.993355482,1,3.039525692,0.004770544,0.005198435,0.003390103,0.001414431,536870956.2,1.098612289,3,0.010706638,0.015934281,0.65136868
tavakilian1997,24,3,0.009933775,1.333333333,0.111111111,0.387351779,0.993355482,0.575428965,0.993355482,1,3.083003953,0,0,0.00327828,0.001516442,536870956.2,1.098612289,3,0.007494647,0.015934281,0.745290794
tavakilian1997,25,4,0.013245033,0.976190476,-0.005952381,0.272727273,0.990033223,0.497502066,0.990033223,1,2.936758893,9.45E-05,7.63E-05,0.003575853,0.001698072,2147483650,1.386294361,4,0.019271949,0.021245708,0.535687732
tavakilian1997,26,3,0.009933775,0.402020202,-0.199326599,0.391304348,0.993355482,0.575428965,0.993355482,1,2.766798419,8.79E-05,0,0.00382994,0.001660842,536870956.2,1.098612289,3,0.026766595,0.015934281,0.364017163
tavakilian1997,27,15,0.049668874,4.571084066,0.238072271,0.003952569,0.953488372,0.252122771,0.953488372,1,2.019762846,0.016593208,0.049509614,0.005487407,0.002082892,4294967304,2.708050201,15,0.123126338,0.079671405,0.425473772
tavakilian1997,28,8,0.026490066,3.607575758,0.32594697,0.071146245,0.976744186,0.349418121,0.976744186,1,2.549407115,0.000962937,2.17E-05,0.004235609,0.001797686,2147483652,2.079441542,8,0.043897216,0.042491416,0.593848055
tavakilian1997,29,13,0.043046358,3.769836294,0.21306433,0.011857708,0.96013289,0.271765296,0.96013289,1,2.106719368,0.013214215,0.024626819,0.005325884,0.002013578,4294967303,2.564949357,13,0.111349036,0.069048551,0.409556975
tavakilian1997,30,2,0.006622517,0.14973262,-0.42513369,0.537549407,0.996677741,0.705931208,0.996677741,1,2.529644269,0.001017488,2.74E-05,0.004282202,0.001451694,268435505,0.693147181,2,0.029978587,0.010622854,0.244348157
tavakilian1997,31,1,0.003311258,0.2,-0.8,0.802371542,1,1,1,1,3.391304348,0,0,0.002999343,0.000977115,134217776.5,0,1,0.005353319,0.005311427,0.54731917
tavakilian1997,32,5,0.016556291,1.442156863,0.088431373,0.217391304,0.986710963,0.444232138,0.986710963,1,2.268774704,0.003005539,0.001324105,0.0047823,0.001811439,2147483651,1.609437912,5,0.055674518,0.026557135,0.367596854
tavakilian1997,33,2,0.006622517,1.066666667,0.033333333,0.541501976,0.996677741,0.705931208,0.996677741,1,2.612648221,0,0,0.004015069,0.001316378,268435505,0.693147181,2,0.017130621,0.010622854,0.608812725
tavakilian1997,34,2,0.006622517,1.333333333,0.166666667,0.545454545,0.996677741,0.705931208,0.996677741,1,3.505928854,0,0,0.002840306,0.000930579,268435505,0.693147181,2,0.004282655,0.010622854,0.841301632
tavakilian1997,35,13,0.043046358,8.428571429,0.571428571,0.015810277,0.96013289,0.271765296,0.96013289,1,2.015810277,0.020435625,0.016152143,0.005383038,0.001913127,4294967303,2.564949357,13,0.082441113,0.069048551,0.682861793
tavakilian1997,36,3,0.009933775,1.058823529,0.019607843,0.395256917,0.993355482,0.575428965,0.993355482,1,2.588932806,0.004333694,0.003452012,0.004089618,0.001355465,536870956.2,1.098612289,3,0.02248394,0.015934281,0.567489806
tavakilian1997,37,2,0.006622517,1,0,0.549407115,0.996677741,0.705931208,0.996677741,1,3.584980237,0,0,0.002788122,0.001105777,268435505,0.693147181,2,0.004282655,0.010622854,0.799744955
tavakilian1997,38,1,0.003311258,0.2,-0.8,0.806324111,1,1,1,1,3.075098814,0,0,0.00331369,0.001133147,134217776.5,0,1,0.005353319,0.005311427,0.54731917
tavakilian1997,39,2,0.006622517,0.361904762,-0.319047619,0.553359684,0.996677741,0.705931208,0.996677741,1,2.249011858,0.00194549,0.000230362,0.00480218,0.001504715,268435505,0.693147181,2,0.040685225,0.010622854,0.327719232
tavakilian1997,40,3,0.009933775,1.267857143,0.089285714,0.399209486,0.993355482,0.575428965,0.993355482,1,2.71541502,0.000654488,4.68E-05,0.003898277,0.001312858,536870956.2,1.098612289,3,0.017130621,0.015934281,0.587391288
tavakilian1997,41,2,0.006622517,0.157575758,-0.421212121,0.557312253,0.996677741,0.705931208,0.996677741,1,2.324110672,0.003133126,0.0010895,0.004558654,0.001503276,268435505,0.693147181,2,0.027837259,0.010622854,0.262428408
tavakilian1997,42,3,0.009933775,0.282539683,-0.239153439,0.403162055,0.993355482,0.575428965,0.993355482,1,3.249011858,0.001860447,0,0.003452227,0.001231566,536870956.2,1.098612289,3,0.035331906,0.015934281,0.268248107
tavakilian1997,43,1,0.003311258,0.333333333,-0.666666667,0.81027668,1,1,1,1,3.750988142,0,0,0.002749783,0.000965182,134217776.5,0,1,0.003211991,0.005311427,0.690997261
tavakilian1997,44,3,0.009933775,0.349206349,-0.216931217,0.407114625,0.993355482,0.575428965,0.993355482,1,3.276679842,7.51E-05,0,0.003321766,0.001255355,536870956.2,1.098612289,3,0.031049251,0.015934281,0.320609023
tavakilian1997,45,11,0.036423841,2.939285714,0.176298701,0.043478261,0.966777409,0.296460546,0.966777409,1,2.391304348,0.045182058,0.048137943,0.004574185,0.001475131,4294967302,2.397895273,11,0.076017131,0.058425697,0.428948256
tavakilian1997,46,1,0.003311258,0.333333333,-0.666666667,0.814229249,1,1,1,1,3.750988142,0,0,0.002749783,0.000965182,134217776.5,0,1,0.003211991,0.005311427,0.690997261
